PERMNO,date,TICKER,VOL,RET
76568,5/23/2008,SONC,620298,-0.016667
76568,5/27/2008,SONC,837111,0.010064
76568,5/28/2008,SONC,698549,0.000524
76568,5/29/2008,SONC,585989,0.013103
76568,5/30/2008,SONC,514562,-0.00776
76568,6/2/2008,SONC,632415,-0.016684
76568,6/3/2008,SONC,746162,-0.006893
76568,6/4/2008,SONC,913487,0.021356
76568,6/5/2008,SONC,521119,0
76568,6/6/2008,SONC,697436,-0.035546
76568,6/9/2008,SONC,806037,0.003252
76568,6/10/2008,SONC,1340317,0.012966
76568,6/11/2008,SONC,1258994,-0.057067
76568,6/12/2008,SONC,911962,0.008484
76568,6/13/2008,SONC,1498402,0.003365
76568,6/16/2008,SONC,1126759,0.00559
76568,6/17/2008,SONC,979194,-0.027793
76568,6/18/2008,SONC,1518566,-0.028016
76568,6/19/2008,SONC,2336945,-0.038235
76568,6/20/2008,SONC,1559298,0.006116
76568,6/23/2008,SONC,1210912,-0.009726
76568,6/24/2008,SONC,1933638,0.013505
76568,6/25/2008,SONC,5119638,-0.105996
76568,6/26/2008,SONC,2451432,-0.030488
76568,6/27/2008,SONC,2347755,0.007687
76568,6/30/2008,SONC,2835602,0.026352
76568,7/1/2008,SONC,1533754,-0.006757
76568,7/2/2008,SONC,1262861,-0.04898
76568,7/3/2008,SONC,644885,-0.003576
76568,7/7/2008,SONC,1230900,-0.015075
76568,7/8/2008,SONC,1315869,0.054665
76568,7/9/2008,SONC,821021,-0.046303
76568,7/10/2008,SONC,1410469,0.013768
76568,7/11/2008,SONC,1867924,-0.040743
76568,7/14/2008,SONC,1342410,-0.033532
76568,7/15/2008,SONC,2145210,-0.014649
76568,7/16/2008,SONC,1535420,0.059468
76568,7/17/2008,SONC,1486310,0.064254
76568,7/18/2008,SONC,1379222,-0.011797
76568,7/21/2008,SONC,996326,0.014747
76568,7/22/2008,SONC,1105453,0.058824
76568,7/23/2008,SONC,2106264,0.065359
76568,7/24/2008,SONC,2109101,-0.080982
76568,7/25/2008,SONC,953998,0.007343
76568,7/28/2008,SONC,628875,-0.015242
76568,7/29/2008,SONC,996647,0.028264
76568,7/30/2008,SONC,901210,-0.002618
76568,7/31/2008,SONC,1050868,-0.009842
76568,8/1/2008,SONC,605506,0.01723
76568,8/4/2008,SONC,517737,0.001303
76568,8/5/2008,SONC,1017594,0.0527
76568,8/6/2008,SONC,1423369,-0.051916
76568,8/7/2008,SONC,806937,-0.003911
76568,8/8/2008,SONC,729977,0.049738
76568,8/11/2008,SONC,904896,0.033042
76568,8/12/2008,SONC,860357,-0.004224
76568,8/13/2008,SONC,750523,-0.030303
76568,8/14/2008,SONC,870970,0.02125
76568,8/15/2008,SONC,1205716,-0.003672
76568,8/18/2008,SONC,842323,-0.025184
76568,8/19/2008,SONC,1334880,-0.05293
76568,8/20/2008,SONC,763430,-0.007319
76568,8/21/2008,SONC,1016761,-0.008713
76568,8/22/2008,SONC,555391,0.031102
76568,8/25/2008,SONC,1171083,-0.026229
76568,8/26/2008,SONC,2011014,-0.042424
76568,8/27/2008,SONC,874518,0.005626
76568,8/28/2008,SONC,1023964,0.013986
76568,8/29/2008,SONC,805001,-0.00069
76568,9/2/2008,SONC,1175421,0.031056
76568,9/3/2008,SONC,1246481,0.01071
76568,9/4/2008,SONC,1258534,-0.025828
76568,9/5/2008,SONC,1049004,0.025833
76568,9/8/2008,SONC,1140758,0.04175
76568,9/9/2008,SONC,1400671,-0.005725
76568,9/10/2008,SONC,749828,0.001919
76568,9/11/2008,SONC,1378240,-0.005109
76568,9/12/2008,SONC,1743826,-0.048139
76568,9/15/2008,SONC,847022,-0.032367
76568,9/16/2008,SONC,1117446,0.026481
76568,9/17/2008,SONC,1133032,-0.013578
76568,9/18/2008,SONC,2574661,0.132829
76568,9/19/2008,SONC,3417701,0.033414
76568,9/22/2008,SONC,854530,-0.061728
76568,9/23/2008,SONC,1004559,-0.001253
76568,9/24/2008,SONC,2343424,-0.03325
76568,9/25/2008,SONC,1913131,0.007138
76568,9/26/2008,SONC,3359100,-0.025773
76568,9/29/2008,SONC,1494998,-0.03836
76568,9/30/2008,SONC,1028290,0.002063
76568,10/1/2008,SONC,1501252,-0.012354
76568,10/2/2008,SONC,750261,-0.017373
76568,10/3/2008,SONC,922612,-0.011315
76568,10/6/2008,SONC,1423857,-0.004292
76568,10/7/2008,SONC,767471,-0.045259
76568,10/8/2008,SONC,1537526,-0.052671
76568,10/9/2008,SONC,1560516,-0.058777
76568,10/10/2008,SONC,2237602,0.036287
76568,10/13/2008,SONC,1431616,0.0057
76568,10/14/2008,SONC,1006097,-0.040486
76568,10/15/2008,SONC,1035158,-0.115612
76568,10/16/2008,SONC,1483905,0.064886
76568,10/17/2008,SONC,1280265,-0.008961
76568,10/20/2008,SONC,771782,0.006329
76568,10/21/2008,SONC,944846,-0.059299
76568,10/22/2008,SONC,852932,-0.059217
76568,10/23/2008,SONC,1298927,-0.035533
76568,10/24/2008,SONC,961446,-0.016842
76568,10/27/2008,SONC,737822,-0.070664
76568,10/28/2008,SONC,1165832,0.099078
76568,10/29/2008,SONC,991698,0.037736
76568,10/30/2008,SONC,1204515,0.10404
76568,10/31/2008,SONC,1228696,-0.021043
76568,11/3/2008,SONC,857441,-0.042056
76568,11/4/2008,SONC,566305,0.043902
76568,11/5/2008,SONC,582832,-0.048598
76568,11/6/2008,SONC,446327,-0.02947
76568,11/7/2008,SONC,657395,0.013158
76568,11/10/2008,SONC,996337,-0.113886
76568,11/11/2008,SONC,567936,-0.036077
76568,11/12/2008,SONC,785411,-0.090058
76568,11/13/2008,SONC,897486,0.037275
76568,11/14/2008,SONC,1001990,0.001239
76568,11/17/2008,SONC,642478,-0.029703
76568,11/18/2008,SONC,1143855,-0.002551
76568,11/19/2008,SONC,1026483,-0.129156
76568,11/20/2008,SONC,881672,-0.073421
76568,11/21/2008,SONC,1026900,0.03962
76568,11/24/2008,SONC,910006,0.132622
76568,11/25/2008,SONC,606759,0.025572
76568,11/26/2008,SONC,580743,0.085302
76568,11/28/2008,SONC,167301,0.021765
76568,12/1/2008,SONC,669318,-0.118343
76568,12/2/2008,SONC,529370,0.044295
76568,12/3/2008,SONC,876009,0.111825
76568,12/4/2008,SONC,568058,0.004624
76568,12/5/2008,SONC,676647,0.074799
76568,12/8/2008,SONC,986407,0.093148
76568,12/9/2008,SONC,1072286,0.004897
76568,12/10/2008,SONC,875988,0.052632
76568,12/11/2008,SONC,935994,-0.055556
76568,12/12/2008,SONC,744017,0.034314
76568,12/15/2008,SONC,1084833,-0.009479
76568,12/16/2008,SONC,586845,0.080383
76568,12/17/2008,SONC,789170,0.062888
76568,12/18/2008,SONC,1337211,-0.010833
76568,12/19/2008,SONC,1846180,0.048863
76568,12/22/2008,SONC,1523048,-0.011245
76568,12/23/2008,SONC,803654,-0.047116
76568,12/24/2008,SONC,232064,0.004263
76568,12/26/2008,SONC,164312,0.034805
76568,12/29/2008,SONC,473321,-0.067268
76568,12/30/2008,SONC,752060,0.025506
76568,12/31/2008,SONC,656336,0.043739
76568,1/2/2009,SONC,452303,0.049302
76568,1/5/2009,SONC,1048952,-0.050901
76568,1/6/2009,SONC,1092766,-0.013201
76568,1/7/2009,SONC,1102294,-0.046823
76568,1/8/2009,SONC,1303336,-0.017544
76568,1/9/2009,SONC,911238,-0.008929
76568,1/12/2009,SONC,824634,-0.068468
76568,1/13/2009,SONC,919633,-0.005803
76568,1/14/2009,SONC,1435345,-0.041829
76568,1/15/2009,SONC,683300,0.030457
76568,1/16/2009,SONC,744250,0.016749
76568,1/20/2009,SONC,817939,-0.093992
76568,1/21/2009,SONC,866065,0.051337
76568,1/22/2009,SONC,787158,0.012208
76568,1/23/2009,SONC,633833,-0.0201
76568,1/26/2009,SONC,450827,0.026667
76568,1/27/2009,SONC,320933,0.012987
76568,1/28/2009,SONC,339155,0.050296
76568,1/29/2009,SONC,562417,-0.053521
76568,1/30/2009,SONC,549991,-0.03373
76568,2/2/2009,SONC,609044,-0.00308
76568,2/3/2009,SONC,449452,0.022657
76568,2/4/2009,SONC,415058,-0.018127
76568,2/5/2009,SONC,519593,0.03282
76568,2/6/2009,SONC,521387,0.046673
76568,2/9/2009,SONC,439274,-0.014231
76568,2/10/2009,SONC,515654,-0.043311
76568,2/11/2009,SONC,542367,-0.01006
76568,2/12/2009,SONC,653651,-0.014228
76568,2/13/2009,SONC,453481,-0.017526
76568,2/17/2009,SONC,598727,-0.048269
76568,2/18/2009,SONC,610050,-0.00441
76568,2/19/2009,SONC,338317,-0.003322
76568,2/20/2009,SONC,646081,0.024444
76568,2/23/2009,SONC,601120,-0.050976
